GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4
 "26000","Michigan",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",107.705,107.962,107.292,107.494,106.017,106.316,105.844,105.173,105.976,105.753,105.666,103.893,101.909,101.220,98.856,95.957,89.777,90.308,90.580,92.313,92.304,95.459,97.700,97.428,97.565,97.325,97.647,100.404,99.932,100.045,100.172,99.851,101.180,100.923,101.461,101.653,101.223,103.033,103.911,103.917,104.487,105.623,106.144,106.308,106.471,108.129,108.192,109.115,108.962,109.315,109.584,110.598,111.747,112.270,112.818,112.511,112.542,112.863,113.237,113.884
 "26000","Michigan",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",392832.7,394652.3,393789.4,395641.6,392521.3,395820.3,396592.3,396870.2,404282.4,405322.2,406305.7,399032.8,390804.1,388781.9,384051.4,380578.1,360261.3,363538.3,365499.4,373067.9,372355.1,385545.6,394698.2,393904.7,395522.2,396146.3,400438.6,412314.4,414220.2,418078.2,421193.3,421937.9,429157.1,429625.7,433975.2,438112.2,437042.5,447206.0,454302.6,457959.8,464659.6,473027.4,478702.7,480815.8,482014.8,492089.3,493489.4,499503.3,500147.6,503004.7,506250.1,512842.3,519926.0,526008.7,530613.5,531835.0,534426.7,539231.7,543976.5,548567.5
 "27000","Minnesota",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",279679.3,280474.9,285443.1,282778.8,282967.1,284729.6,280167.8,280016.7,279355.3,283804.3,283604.9,286081.5,286912.8,287059.0,289560.5,279636.4,274172.6,273867.3,274579.3,279193.2,278135.3,282224.4,286268.3,292827.8,287665.7,292671.1,290082.9,292101.9,294313.5,294024.8,294904.5,293943.5,296730.5,298433.1,303299.1,304069.6,304021.1,309053.3,312696.0,311186.3,312927.6,311768.0,312924.1,314725.2,313764.2,316684.7,322574.8,323496.0,325431.4,324826.5,323894.9,327138.0,329301.1,333190.0,336527.0,336660.1,336350.8,338002.6,339646.4,341009.2
 "27000","Minnesota",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.033,95.304,96.992,96.086,96.150,96.749,95.199,95.148,94.923,96.435,96.367,97.209,97.491,97.541,98.391,95.019,93.162,93.058,93.300,94.868,94.509,95.898,97.272,99.501,97.747,99.448,98.568,99.254,100.006,99.908,100.207,99.880,100.827,101.406,103.059,103.321,103.304,105.014,106.252,105.739,106.331,105.937,106.330,106.941,106.615,107.607,109.609,109.922,110.579,110.374,110.057,111.159,111.894,113.216,114.350,114.395,114.290,114.851,115.410,115.873
 "27000","Minnesota",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",238803.4,240523.2,246503.5,245620.7,247639.3,251120.5,249202.5,250977.5,253486.8,258973.1,260097.9,262751.0,263548.6,264061.2,268619.1,262523.1,258308.1,258080.2,258979.4,264467.1,263909.2,268724.2,273486.3,281165.1,278391.7,285157.7,284905.9,286773.8,291519.2,293038.0,295924.9,296704.2,300937.4,303141.8,309084.8,311448.1,311899.2,318912.0,324124.4,324179.3,327207.7,327639.7,330535.3,332589.9,331297.7,336145.1,343333.5,345624.2,349261.5,349757.5,350522.3,356125.8,360356.8,367676.1,372694.5,374682.1,375032.1,379387.3,383093.6,385906.7
 "28000","Mississippi",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",94015.6,94198.2,94831.5,97866.7,96356.4,97919.0,98000.5,98717.2,98527.4,98759.8,100760.3,102768.7,104135.4,105977.5,104861.2,102570.6,100448.4,99711.4,98946.3,98745.9,99378.2,100234.1,100435.0,99887.1,98484.3,98502.7,98369.6,99554.3,101053.1,100480.7,99283.7,97640.8,100155.9,98611.2,100668.9,99053.8,98883.8,100779.0,100334.7,100475.6,99674.5,100410.1,100609.2,100276.3,100986.5,100596.3,100251.7,100791.6,101485.8,100995.8,101435.8,102145.3,102013.5,103083.5,103125.6,103126.9,103393.9,103980.6,104458.7,105003.6
 "28000","Mississippi",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.379,94.563,95.198,98.245,96.729,98.298,98.380,99.099,98.909,99.142,101.150,103.166,104.538,106.388,105.267,102.967,100.837,100.097,99.329,99.128,99.763,100.622,100.824,100.274,98.865,98.884,98.750,99.939,101.444,100.869,99.668,98.019,100.543,98.993,101.058,99.437,99.266,101.169,100.723,100.864,100.060,100.799,100.998,100.664,101.377,100.985,100.640,101.182,101.878,101.387,101.828,102.540,102.408,103.482,103.525,103.526,103.794,104.383,104.863,105.410
 "28000","Mississippi",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",79137.2,79641.9,80905.5,84298.2,83617.9,85599.0,86555.3,87703.6,88629.9,89606.6,91935.5,94058.3,95611.0,97819.2,97715.3,96228.7,94183.2,93207.6,92543.3,92888.4,93887.2,95193.4,95854.6,95898.3,95269.7,95905.1,96585.9,97725.8,99963.2,100175.0,99702.1,98618.2,101557.4,100263.1,102860.2,101871.5,102065.9,104632.2,104650.2,105235.9,104678.3,105908.8,106648.3,106298.3,106788.6,106945.8,106826.7,107825.1,109269.1,109223.0,110399.0,112002.5,112673.8,114940.3,115471.0,116251.6,116930.1,118263.0,119497.1,120429.4
 "29000","Missouri",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",259372.6,261193.1,262210.8,263343.9,262985.2,264967.3,262468.0,262512.2,259397.5,263855.1,265773.3,268502.0,267919.2,273012.4,268586.7,272915.0,264410.8,264128.0,265875.4,266826.0,269137.4,269846.8,270363.9,269592.0,265597.9,266488.6,266164.5,268652.3,270102.2,269516.0,267801.1,267626.8,272759.9,271598.1,271750.6,271499.8,268025.6,271993.1,275430.0,277233.5,276346.2,277703.2,277885.7,274866.4,275837.7,275231.3,274717.2,276215.6,275001.8,277554.4,279104.1,281107.3,281771.6,285326.2,286267.8,286330.7,288694.6,290121.0,291857.0,293152.2
 "29000","Missouri",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.507,97.184,97.563,97.984,97.851,98.588,97.658,97.675,96.516,98.174,98.888,99.903,99.687,101.582,99.935,101.545,98.381,98.276,98.926,99.280,100.140,100.404,100.596,100.309,98.823,99.154,99.034,99.959,100.499,100.281,99.643,99.578,101.488,101.055,101.112,101.019,99.726,101.202,102.481,103.152,102.822,103.327,103.395,102.271,102.633,102.407,102.216,102.773,102.322,103.272,103.848,104.594,104.841,106.163,106.514,106.537,107.417,107.947,108.593,109.075
 "29000","Missouri",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",219783.8,222213.4,224686.8,227304.6,228788.0,232423.8,232134.5,233739.7,233713.0,239299.2,242318.5,245304.4,245280.0,250641.4,249271.0,257131.9,250517.0,250235.6,252279.7,254087.4,256606.5,258395.0,259511.2,259663.9,256942.9,259200.2,260885.7,263345.0,267131.1,268609.0,268918.1,270387.9,276896.6,276538.5,277987.8,279981.6,276930.6,282655.1,287851.2,291413.3,292081.5,295204.8,297262.8,294629.3,296057.8,297008.1,297297.7,299966.8,299665.5,303306.2,306496.9,310316.2,312514.3,319013.2,321184.4,322971.9,326693.8,330532.2,334286.1,336816.2
 "30000","Montana",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",36793.7,36734.3,37088.4,37692.0,37679.5,38183.1,38721.7,39140.6,39952.9,40416.4,40412.4,40733.7,40590.9,40407.5,40141.9,39505.9,39469.7,39085.5,39543.8,39250.8,40288.2,40416.2,40601.2,40869.9,41125.1,41258.0,41273.4,42235.9,42178.8,41863.6,42014.2,41966.6,42441.3,42360.2,42446.7,42487.0,42414.6,43050.3,43453.2,43776.5,44947.3,45107.0,45097.8,44333.7,44450.4,43862.5,44045.2,44703.6,44638.4,45146.2,45176.0,45156.4,45654.1,46073.8,46333.6,46817.3,46764.2,47055.1,47322.6,47580.9
 "30000","Montana",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.592,87.451,88.294,89.731,89.701,90.900,92.182,93.179,95.113,96.216,96.207,96.972,96.632,96.195,95.563,94.049,93.962,93.048,94.139,93.441,95.911,96.216,96.656,97.296,97.903,98.220,98.256,100.548,100.412,99.661,100.020,99.907,101.037,100.844,101.050,101.145,100.973,102.486,103.446,104.215,107.003,107.383,107.361,105.542,105.820,104.420,104.855,106.422,106.267,107.476,107.547,107.500,108.685,109.684,110.303,111.454,111.328,112.020,112.657,113.272
 "30000","Montana",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",29759.4,29951.1,30700.8,31707.5,31827.7,32528.3,33401.6,33975.6,35190.4,36003.3,36274.5,36828.1,36833.9,37196.1,37212.2,36207.9,35904.6,35573.2,36106.7,36351.2,37607.9,37725.9,38117.9,38766.6,39711.8,40342.3,40680.3,41582.9,41892.8,41703.2,42095.0,42332.2,43038.6,43003.4,43258.2,43263.9,43410.0,44428.7,44906.4,45237.8,46017.4,46554.9,46533.9,45505.3,45151.9,45005.2,45379.5,46295.2,46735.7,47477.2,47783.2,48240.2,49190.4,50111.0,50615.5,51389.5,51326.0,51932.7,52470.1,52947.7
 "31000","Nebraska",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",87302.1,88181.6,89362.7,90729.4,90056.3,93161.0,90957.0,91374.4,92973.0,93022.0,92895.3,94659.8,94060.8,95527.3,94220.7,90468.2,93341.6,92877.8,94121.6,95858.9,95703.7,97958.1,98652.6,99112.3,101906.3,101894.3,101336.6,104193.6,101677.9,102985.7,101894.7,102517.7,105500.6,105032.1,105228.0,104392.2,106201.4,107359.8,107162.5,107941.1,109112.2,110585.9,110898.4,110706.4,109610.3,110245.7,110998.3,112393.8,111970.5,113440.3,113536.6,113494.3,115025.4,114272.7,113381.0,114000.8,113870.2,114543.2,115183.7,115911.7
 "31000","Nebraska",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.365,86.225,87.380,88.716,88.058,91.094,88.939,89.347,90.910,90.958,90.834,92.560,91.974,93.408,92.130,88.461,91.271,90.817,92.033,93.732,93.580,95.785,96.464,96.913,99.645,99.634,99.088,101.882,99.422,100.701,99.634,100.243,103.160,102.702,102.893,102.076,103.845,104.978,104.785,105.546,106.691,108.132,108.438,108.250,107.178,107.800,108.536,109.900,109.486,110.923,111.018,110.976,112.473,111.737,110.865,111.471,111.344,112.002,112.628,113.340
 "31000","Nebraska",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",72234.7,73161.8,74437.9,76001.5,76043.2,79137.7,78179.0,79240.1,81839.7,82497.8,83081.3,85072.5,84697.0,86377.0,86070.9,83657.8,86166.1,85526.9,86592.7,89035.6,89012.5,91551.7,92721.8,93965.2,98430.5,98980.1,99415.9,101627.3,100261.9,102486.9,102366.6,103960.6,107980.0,107427.1,107847.8,107162.3,109245.1,111564.2,111271.2,112566.2,113550.2,115455.0,116330.1,115976.6,114444.6,115635.6,116567.0,118128.1,118608.2,120577.6,121136.1,121747.6,123942.3,124053.4,123225.8,124690.0,124785.9,126321.9,127940.6,129097.5
 "32000","Nevada",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",136678.4,140495.9,140207.7,141397.4,144320.4,146119.5,145000.0,145397.6,144277.8,143494.0,143901.9,145945.4,142225.5,140010.7,138875.2,134341.9,129916.6,127142.8,125790.8,126119.3,126407.6,128461.2,130031.7,130408.3,128949.8,130954.6,129571.2,129458.4,129196.6,128408.4,127871.8,126695.0,128402.9,127290.5,127988.1,129409.1,128922.5,129198.4,130112.1,131766.7,132657.6,135291.4,136336.1,137431.7,137452.6,137782.8,141683.0,140263.7,142228.3,142858.3,145171.7,144675.1,147678.5,148870.7,150215.3,152355.0,152735.5,153710.7,154582.0,155529.5
 "32000","Nevada",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",106.744,109.726,109.501,110.430,112.713,114.118,113.243,113.554,112.679,112.067,112.386,113.982,111.076,109.347,108.460,104.919,101.463,99.297,98.241,98.498,98.723,100.327,101.553,101.847,100.708,102.274,101.194,101.105,100.901,100.285,99.866,98.947,100.281,99.412,99.957,101.067,100.687,100.902,101.616,102.908,103.604,105.661,106.477,107.332,107.349,107.607,110.653,109.544,111.079,111.571,113.377,112.990,115.335,116.266,117.316,118.987,119.285,120.046,120.727,121.467
 "32000","Nevada",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",113505.9,117740.1,118860.3,121318.0,124960.3,127772.4,127966.6,129603.4,130106.4,130357.0,131710.3,134225.6,130966.2,129815.3,129919.5,126788.5,123174.7,120726.6,119763.6,120773.1,121291.6,123076.5,124633.7,125390.7,124653.4,127569.1,126977.3,127428.7,128317.9,128166.2,128163.9,127523.8,129722.1,129272.9,130793.6,132697.0,132524.3,133852.0,135784.8,138451.6,140086.5,143913.1,145665.2,147264.7,147545.2,149369.7,154407.8,153537.6,156338.2,157431.5,160586.7,161034.0,165443.1,167929.1,170349.4,173518.0,174568.7,176861.8,178621.7,180406.2
 "33000","New Hampshire",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",63867.3,64350.5,64713.7,64494.1,65186.8,65114.1,65679.0,67799.9,65246.9,66520.1,65409.1,65615.4,65817.9,65576.8,65139.9,63532.6,63522.1,63553.5,65289.6,65433.2,65121.7,66845.5,66931.0,66867.8,65923.3,66968.8,66615.9,67852.3,67025.7,67300.4,67841.7,68588.9,68834.1,68607.5,68845.9,68913.2,68227.2,69551.0,69460.5,70940.1,69950.2,71594.4,71547.4,72952.7,72275.4,72893.9,73271.5,72821.7,73342.9,73535.0,74969.4,74628.1,75555.6,75776.5,76214.0,75786.5,77367.1,77629.8,78057.9,78436.4
 "33000","New Hampshire",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.354,95.068,95.604,95.280,96.303,96.196,97.030,100.164,96.392,98.273,96.632,96.936,97.235,96.879,96.234,93.859,93.844,93.890,96.455,96.667,96.207,98.754,98.880,98.787,97.391,98.936,98.414,100.241,99.020,99.426,100.225,101.329,101.691,101.357,101.709,101.808,100.795,102.750,102.617,104.803,103.340,105.769,105.700,107.776,106.775,107.689,108.247,107.582,108.352,108.636,110.755,110.251,111.621,111.948,112.594,111.962,114.297,114.686,115.318,115.877
 "33000","New Hampshire",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",55498.2,56140.0,56783.0,56987.1,58097.7,58440.9,59400.6,61707.4,59970.1,61426.8,60648.6,60885.1,61079.6,60962.5,61082.2,60550.4,60942.7,61044.2,62782.6,62980.0,62653.2,64501.4,64682.2,64769.6,64046.4,65374.1,65512.7,66788.7,66476.0,67176.0,68000.8,69104.0,69642.3,69733.8,70379.5,70972.1,70407.4,72103.7,72432.7,74416.6,73880.6,75947.0,76317.5,77988.1,77443.4,78478.8,79105.3,78884.3,79606.3,80045.7,81959.8,81988.9,83378.6,84268.9,85132.6,85075.4,87243.8,88147.3,89152.2,89836.5
 "34000","New Jersey",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",509686.4,511460.0,516174.8,516673.5,520380.4,526500.5,523328.6,526015.2,520567.3,526589.3,526516.9,533584.1,539234.8,538725.4,534066.6,520188.2,510431.3,507239.9,511419.8,515507.4,517412.8,515796.5,517944.9,515203.1,506349.8,510230.8,509729.8,517403.7,521666.5,519517.3,522842.7,514956.9,527213.2,521725.9,521301.2,523096.4,520956.0,525132.6,527863.2,528962.2,533330.8,536152.3,536902.4,534811.3,539949.5,538805.6,540764.0,540251.9,539277.3,542817.8,546329.2,545696.0,552188.9,554721.6,557687.9,558422.0,561363.0,562347.5,565530.0,566557.6
 "34000","New Jersey",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.065,98.406,99.313,99.409,100.122,101.300,100.689,101.206,100.158,101.317,101.303,102.663,103.750,103.652,102.755,100.085,98.208,97.594,98.398,99.185,99.551,99.240,99.654,99.126,97.423,98.169,98.073,99.549,100.370,99.956,100.596,99.079,101.437,100.381,100.299,100.645,100.233,101.036,101.562,101.773,102.614,103.157,103.301,102.899,103.887,103.667,104.044,103.945,103.758,104.439,105.115,104.993,106.242,106.729,107.300,107.441,108.007,108.197,108.809,109.007
 "34000","New Jersey",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",433610.4,437044.7,444461.2,447979.0,455326.1,465157.9,466135.6,471216.0,471453.6,479724.3,482038.4,488939.9,495476.3,495718.2,497322.6,491970.3,485833.9,482403.7,486907.5,490906.2,493135.3,493852.0,497165.6,496443.0,489993.1,497064.7,500730.0,508671.6,516884.6,518028.9,524545.3,519524.6,533905.4,530131.8,532171.7,538537.9,537095.5,544034.3,550550.8,555065.6,563708.9,569279.2,573378.8,572351.3,579159.1,580383.9,584161.1,586006.0,586700.0,592552.8,599786.7,602258.5,612202.1,620066.1,625747.2,629995.9,636067.6,641902.2,648984.0,652411.7
 "35000","New Mexico",6,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",83864.1,84258.6,83576.5,83600.8,85724.2,85774.4,85702.5,86361.5,85867.8,86621.3,87242.0,86313.2,84850.1,85001.4,85599.8,88455.8,88324.4,87277.5,87538.7,87529.1,86334.3,86317.2,86703.8,88661.4,85516.4,86939.1,87403.8,88806.0,87998.2,88893.9,87400.4,86113.6,86510.5,86222.0,86188.1,87103.2,86828.2,88328.9,89977.7,91966.2,91303.8,90984.0,91246.5,91269.1,91210.7,91471.6,91148.7,91242.1,90843.4,90979.1,91700.4,91851.6,92004.7,93239.1,94205.5,94969.2,95932.8,96903.0,97527.2,98004.9
 "35000","New Mexico",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.734,96.184,95.405,95.433,97.857,97.914,97.832,98.584,98.021,98.881,99.590,98.529,96.859,97.032,97.715,100.975,100.825,99.630,99.928,99.917,98.553,98.534,98.975,101.210,97.620,99.244,99.774,101.375,100.453,101.475,99.770,98.301,98.755,98.425,98.387,99.431,99.117,100.830,102.712,104.982,104.226,103.861,104.161,104.187,104.120,104.418,104.049,104.156,103.701,103.856,104.679,104.852,105.026,106.435,107.539,108.410,109.510,110.618,111.330,111.876
 "35000","New Mexico",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",72148.1,73152.0,73994.8,75441.7,76771.8,77172.1,77569.5,78191.1,78518.9,80243.2,81583.5,81945.6,81702.1,84274.2,84911.0,84009.5,82153.6,81137.4,81785.1,82993.5,82998.7,82945.4,83715.4,86297.1,84306.0,86643.2,87212.0,88339.0,87898.7,88527.4,87342.8,86637.4,87674.4,87921.7,88604.2,89444.4,90124.2,92139.0,93506.6,94153.1,90896.7,91432.3,91081.1,90466.0,89268.9,91082.9,91447.9,92374.7,93027.8,93373.3,94555.5,96111.9,97488.9,99742.1,101585.8,102370.5,102579.1,103814.0,104349.4,105263.5
 "36000","New York",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",1152497.2,1164319.6,1177323.4,1190063.7,1208209.7,1198950.8,1190250.9,1202204.0,1239201.0,1199565.8,1192113.9,1180022.3,1192548.5,1176791.1,1179509.3,1153034.5,1172298.1,1224962.3,1239974.0,1255683.3,1270161.4,1287498.2,1267427.7,1252858.8,1277405.3,1263523.0,1259540.0,1276511.1,1297996.2,1318413.2,1330304.8,1343077.7,1308394.0,1314834.1,1320541.2,1333424.8,1329512.8,1341553.6,1357303.6,1368702.6,1366420.5,1382677.1,1381328.3,1358225.2,1391170.4,1394731.0,1383988.0,1388833.2,1416664.2,1409237.8,1417256.2,1432609.8,1428720.5,1437036.0,1443137.3,1433650.9,1454849.6,1460849.2,1462686.7,1467849.3
 "36000","New York",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.149,88.043,89.026,89.989,91.362,90.661,90.004,90.907,93.705,90.708,90.144,89.230,90.177,88.986,89.191,87.189,88.646,92.628,93.764,94.951,96.046,97.357,95.840,94.738,96.594,95.544,95.243,96.526,98.151,99.695,100.594,101.560,98.937,99.424,99.856,100.830,100.534,101.445,102.636,103.498,103.325,104.554,104.452,102.705,105.197,105.466,104.653,105.020,107.124,106.563,107.169,108.330,108.036,108.665,109.126,108.409,110.012,110.466,110.604,110.995
 "36000","New York",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",990783.8,1005652.3,1022931.6,1040817.5,1065894.4,1067148.4,1066409.1,1086120.4,1132679.0,1102821.1,1103950.7,1096133.3,1109751.6,1095270.6,1103284.3,1088631.2,1105235.0,1152232.9,1166723.5,1187057.0,1205081.8,1230182.8,1214906.1,1205617.0,1232852.8,1227128.4,1232761.5,1251503.0,1285456.5,1313949.7,1334240.5,1356145.1,1329182.4,1344420.3,1360840.3,1387882.4,1391893.0,1414488.4,1441665.2,1461934.3,1469900.6,1495699.9,1503449.4,1481966.4,1525136.4,1541157.5,1539131.7,1552795.3,1587759.4,1586852.6,1605534.5,1636387.8,1643465.7,1668085.1,1683970.0,1679944.0,1707519.5,1727702.6,1740745.3,1751674.2
 "37000","North Carolina",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",403897.7,404442.8,408692.4,412932.6,429257.0,432549.3,432221.7,436327.4,437559.7,434785.1,434127.6,439276.2,448607.3,452097.3,449267.6,437708.8,418774.9,423646.3,429705.0,436305.0,429355.8,431558.9,433123.1,439579.3,437496.2,442904.9,437318.0,438634.6,443738.3,438380.6,439700.3,436464.7,441701.0,442695.3,447927.3,449122.1,452114.1,452786.1,456981.0,458303.5,467499.7,470756.3,470636.9,469022.2,472980.8,472680.8,475481.5,480212.9,482586.2,483343.1,485699.2,490365.9,491603.4,497554.6,499047.3,501119.8,505181.1,507133.6,509607.7,512578.2
 "37000","North Carolina",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.885,92.009,92.975,93.940,97.654,98.403,98.328,99.262,99.542,98.911,98.762,99.933,102.056,102.850,102.206,99.576,95.269,96.377,97.756,99.257,97.676,98.177,98.533,100.002,99.528,100.758,99.487,99.787,100.948,99.729,100.029,99.293,100.485,100.711,101.901,102.173,102.853,103.006,103.961,104.262,106.354,107.095,107.067,106.700,107.601,107.532,108.169,109.246,109.786,109.958,110.494,111.556,111.837,113.191,113.531,114.002,114.926,115.370,115.933,116.609
 "37000","North Carolina",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",346983.7,348062.4,354433.0,360099.0,376683.4,382757.4,384917.5,389730.8,394801.5,394988.3,395484.0,400116.6,409906.5,413600.7,417042.4,412903.8,398260.8,402586.2,409150.9,415911.6,409079.0,413121.3,415531.3,423094.0,422157.5,429589.9,427850.9,429224.1,437978.9,436556.2,442104.3,441644.4,448568.0,450519.5,458224.7,464774.2,468596.1,471829.5,479766.9,483786.0,496283.1,503470.9,507496.4,507264.8,512584.2,515623.5,520456.0,527824.8,531990.6,533935.3,539707.7,547972.7,551999.7,563370.8,566922.7,572469.0,578700.3,585050.2,590710.5,596382.9
 "38000","North Dakota",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",28966.3,29103.9,29076.7,29280.1,29708.5,30387.3,30282.0,30668.2,30835.5,31346.9,31841.2,32646.6,33493.9,33985.2,34616.5,34522.9,34994.3,34635.6,35318.3,35224.4,36167.6,37462.4,38178.2,38977.7,39171.3,40588.5,42204.3,45805.2,48490.9,51617.2,52563.2,52709.2,51396.6,51933.4,53124.4,53669.0,54405.7,56209.7,57264.1,58212.3,57170.9,54906.5,54101.2,53427.7,51973.8,50756.6,50857.6,50557.3,50449.6,51382.7,50999.4,51227.3,51705.5,52742.0,53512.0,53532.5,53822.5,54069.5,54222.3,54283.9
 "38000","North Dakota",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",56.415,56.683,56.630,57.026,57.860,59.182,58.977,59.730,60.055,61.051,62.014,63.583,65.233,66.190,67.419,67.237,68.155,67.456,68.786,68.603,70.440,72.962,74.356,75.913,76.290,79.050,82.197,89.210,94.441,100.530,102.372,102.657,100.100,101.146,103.465,104.526,105.961,109.474,111.528,113.375,111.346,106.936,105.368,104.056,101.224,98.854,99.051,98.466,98.256,100.073,99.327,99.771,100.702,102.721,104.220,104.260,104.825,105.306,105.604,105.724
 "38000","North Dakota",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",24083.4,24275.4,24452.0,24858.3,25331.2,26021.0,26281.3,26846.7,27474.6,28238.6,28992.6,30012.9,30858.2,31746.2,32485.0,31798.9,31742.9,31470.6,32127.9,32668.5,33842.3,34975.8,35859.3,37027.8,38049.7,39935.9,41692.6,45038.5,48261.3,51192.0,52567.1,53360.0,52594.0,53295.2,54836.7,54801.0,56245.2,58754.9,59703.8,59896.1,56813.7,55604.0,54410.9,53220.1,50770.3,50565.2,50969.0,51028.1,51643.6,52623.2,52326.4,53295.9,54380.5,55963.0,57018.0,56967.6,56609.1,57031.5,57106.4,57400.1
 "39000","Ohio",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)","Millions of chained 2012 dollars",539054.9,542597.1,546787.8,546539.1,541979.8,542732.0,541033.5,538972.9,540309.5,540065.8,542097.2,543172.2,544687.4,548006.8,539860.8,516243.8,514426.0,506289.4,506322.9,509824.4,511709.8,517918.0,525378.3,529372.7,531411.1,535743.0,539447.4,548211.8,540658.6,542998.1,541594.4,538026.1,547636.8,546969.6,551596.9,556996.8,558890.1,569774.3,578470.4,580511.4,578297.0,580942.6,579402.6,583014.2,579385.8,584277.7,587175.8,589516.3,590154.7,593026.4,596350.9,597728.8,599696.4,603655.5,609506.3,608720.0,612264.6,614178.9,616743.2,619214.2
 "39000","Ohio",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.674,100.329,101.104,101.058,100.215,100.354,100.040,99.659,99.906,99.861,100.236,100.435,100.715,101.329,99.823,95.456,95.120,93.615,93.621,94.269,94.618,95.765,97.145,97.883,98.260,99.061,99.746,101.367,99.970,100.403,100.143,99.484,101.261,101.137,101.993,102.991,103.341,105.354,106.962,107.339,106.930,107.419,107.134,107.802,107.131,108.036,108.572,109.004,109.122,109.653,110.268,110.523,110.887,111.619,112.701,112.555,113.211,113.565,114.039,114.496
