07.12.2015	34,86	36,58	36,70	34,65
04.12.2015	36,87	37,87	38,58	36,44
03.12.2015	37,65	37,02	38,20	36,71
02.12.2015	37,85	39,16	39,52	37,57
01.12.2015	39,23	39,49	39,72	38,78
30.11.2015	39,41	39,38	40,31	39,28
27.11.2015	39,44	40,01	40,03	39,35
26.11.2015	40,08	40,61	40,72	39,88
25.11.2015	40,60	40,48	40,69	39,33
24.11.2015	40,26	39,52	40,81	39,34
23.11.2015	39,38	38,31	40,18	38,00
20.11.2015	39,06	39,36	40,13	38,86
19.11.2015	38,92	39,38	39,46	38,46
18.11.2015	39,38	39,43	40,00	38,75
17.11.2015	39,31	40,17	40,50	39,11
16.11.2015	40,35	39,47	40,45	38,57
13.11.2015	39,01	39,88	40,40	38,58
12.11.2015	39,73	41,07	41,15	39,66
11.11.2015	41,15	41,82	42,19	40,83
10.11.2015	41,15	41,13	41,72	40,65
09.11.2015	40,95	41,50	41,95	40,60
06.11.2015	41,46	42,40	42,49	41,08
05.11.2015	41,65	42,60	42,85	41,49
04.11.2015	42,80	44,03	44,41	42,49
03.11.2015	43,69	42,16	44,09	41,93
02.11.2015	41,90	42,13	42,41	41,38
30.10.2015	42,15	41,55	42,73	41,33
29.10.2015	41,63	41,46	42,53	41,11
28.10.2015	42,25	39,56	42,27	39,41
27.10.2015	39,32	39,41	39,62	38,60
26.10.2015	39,54	40,36	40,63	39,48
23.10.2015	40,51	41,36	41,52	40,13
22.10.2015	40,92	40,91	41,49	40,47
21.10.2015	39,84	40,54	40,58	39,60
20.10.2015	40,62	40,91	41,35	40,32
19.10.2015	40,99	41,82	42,02	40,83
16.10.2015	41,99	41,91	42,25	41,12
15.10.2015	41,58	41,30	41,63	40,25
14.10.2015	41,07	41,22	41,31	40,49
13.10.2015	41,40	42,10	42,95	41,25
12.10.2015	42,19	44,43	44,57	41,88
09.10.2015	44,04	44,86	45,27	43,78
08.10.2015	44,05	42,47	44,35	42,41
07.10.2015	42,89	44,10	44,23	42,47
06.10.2015	43,21	41,12	43,24	40,58
